,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial,onset
1228,-0.1,0.1,0.488577977001942,0,2,1.2,0.4533728977449396,0.3,1,1.4409999999999998,1.2,1229,12290
1229,-0.1,0.1,0.4578364436470995,1,2,1.2,4.048690976461499,0.3,1,0.49700000000000005,1.2,1230,12300
1230,-0.1,0.1,0.3694347887300241,1,2,1.2,1.2619875347162055,0.3,1,0.46,1.2,1231,12310
1231,-0.1,0.1,0.4668994363202937,1,2,1.2,3.2818724691504717,0.3,1,0.687,1.2,1232,12320
1232,-0.1,0.1,0.4844379963700702,1,2,1.2,4.025423769071594,0.3,1,0.387,1.2,1233,12330
1233,-0.1,0.1,0.4346181710114211,1,2,1.2,1.6895564728102856,0.3,1,0.7989999999999999,1.2,1234,12340
1234,-0.1,0.1,0.4725440217158873,0,2,1.2,1.4645665997144657,0.3,1,0.502,1.2,1235,12350
1235,-0.1,0.1,0.4752882408340677,1,2,1.2,2.9854198198187856,0.3,1,0.485,1.2,1236,12360
1236,-0.1,0.1,0.4111681380599759,1,2,1.2,0.9323935255955279,0.3,1,1.73,1.2,1237,12370
1237,-0.1,0.1,0.4867588282453684,1,2,1.2,1.9052057707210208,0.3,1,0.752,1.2,1238,12380
1238,-0.1,0.1,0.4402367512866653,1,2,1.2,0.9508429558680328,0.3,1,0.78,1.2,1239,12390
1239,-0.1,0.1,0.4165222339730742,1,2,1.2,2.8896236930784838,0.3,1,0.488,1.2,1240,12400
1240,-0.1,0.1,0.3732633818221224,0,2,1.2,0.5326102186745769,0.3,1,0.365,1.2,1241,12410
1241,-0.1,0.1,0.4719870674145869,0,2,1.2,0.6665053243819696,0.3,1,0.615,1.2,1242,12420
1242,-0.1,0.1,0.5132521937111371,1,2,1.2,3.5803052836918456,0.3,1,0.512,1.2,1243,12430
1243,-0.1,0.1,0.4116306831716827,0,2,1.2,1.3726172628415114,0.3,1,0.519,1.2,1244,12440
1244,-0.1,0.1,0.4709245410688466,1,2,1.2,1.0377528561550733,0.3,1,0.466,1.2,1245,12450
1245,-0.1,0.1,0.4421168103001729,0,2,1.2,-0.10229778043044968,0.3,1,0.716,1.2,1246,12460
1246,-0.1,0.1,0.4493607377592686,1,2,1.2,2.3832105476624186,0.3,1,0.526,1.2,1247,12470
1247,-0.1,0.1,0.4835371162531846,1,2,1.2,1.6895239915641935,0.3,1,0.7340000000000001,1.2,1248,12480
1248,-0.1,0.1,0.5128375094484448,1,2,1.2,2.149103802900096,0.3,1,0.41100000000000003,1.2,1249,12490
1249,-0.1,0.1,0.4503517226974457,1,2,1.2,0.4164226747475228,0.3,1,1.198,1.2,1250,12500
1250,-0.1,0.1,0.4882854149556298,0,2,1.2,0.3766612103919245,0.3,1,0.419,1.2,1251,12510
1251,-0.1,0.1,0.4517719199279494,1,2,1.2,1.85518003707694,0.3,1,0.762,1.2,1252,12520
1252,-0.1,0.1,0.4838186799659465,1,2,1.2,4.873051442494859,0.3,1,0.433,1.2,1253,12530
1253,-0.1,0.1,0.4347046671192649,1,2,1.2,1.5347702158064045,0.3,1,0.778,1.2,1254,12540
1254,-0.1,0.1,0.4026303930654963,1,2,1.2,3.2871825871512077,0.3,1,0.642,1.2,1255,12550
1255,-0.1,0.1,0.4784019439635047,1,2,1.2,2.968451036050924,0.3,1,0.6719999999999999,1.2,1256,12560
1256,-0.1,0.1,0.43461266316050057,0,2,1.2,0.11327592078272053,0.3,1,0.949,1.2,1257,12570
1257,-0.1,0.1,0.4989767181865832,1,2,1.2,1.3567798142821457,0.3,1,0.48200000000000004,1.2,1258,12580
1258,-0.1,0.1,0.4706424364186112,1,2,1.2,3.0178939524570416,0.3,1,0.442,1.2,1259,12590
1259,-0.1,0.1,0.4936351911312447,1,2,1.2,3.6969316535321983,0.3,1,0.6990000000000001,1.2,1260,12600
1260,-0.1,0.1,0.4058578520463482,1,2,1.2,3.091197341479769,0.3,1,0.518,1.2,1261,12610
1261,-0.1,0.1,0.4199023280282783,1,2,1.2,0.7058001870443065,0.3,1,0.583,1.2,1262,12620
1262,-0.1,0.1,0.4696451100599872,1,2,1.2,3.667327759094265,0.3,1,0.462,1.2,1263,12630
1263,-0.1,0.1,0.4833455722977009,1,2,1.2,2.0845255060499346,0.3,1,0.37,1.2,1264,12640
1264,-0.1,0.1,0.4437104057415661,1,2,1.2,1.89466066417506,0.3,1,0.48700000000000004,1.2,1265,12650
1265,-0.1,0.1,0.3826152484217977,1,2,1.2,3.142633957751064,0.3,1,0.512,1.2,1266,12660
1266,-0.1,0.1,0.4651619010277389,1,2,1.2,2.810123270736524,0.3,1,0.449,1.2,1267,12670
1267,-0.1,0.1,0.3865617220921549,1,2,1.2,3.8360458505991413,0.3,1,0.41700000000000004,1.2,1268,12680
1268,-0.1,0.1,0.4656862012128851,1,2,1.2,3.708539977071768,0.3,1,0.48200000000000004,1.2,1269,12690
1269,-0.1,0.1,0.4933252326931943,1,2,1.2,2.2358621415297626,0.3,1,0.423,1.2,1270,12700
1270,-0.1,0.1,0.3967679134056632,1,2,1.2,1.4284850340557582,0.3,1,0.464,1.2,1271,12710
1271,-0.1,0.1,0.5125763406844563,0,2,1.2,0.8220022149060919,0.3,1,0.354,1.2,1272,12720
1272,-0.1,0.1,0.4425089586763056,1,2,1.2,2.5456875487814346,0.3,1,0.62,1.2,1273,12730
1273,-0.1,0.1,0.4539220733469767,1,2,1.2,1.7636977015899449,0.3,1,0.478,1.2,1274,12740
1274,-0.1,0.1,0.4718737209287512,1,2,1.2,3.4929386840826924,0.3,1,0.38799999999999996,1.2,1275,12750
1275,-0.1,0.1,0.4525092941669756,1,2,1.2,1.3468141907357083,0.3,1,0.408,1.2,1276,12760
1276,-0.1,0.1,0.4556416371068043,1,2,1.2,2.075487047354128,0.3,1,0.5770000000000001,1.2,1277,12770
1277,-0.1,0.1,0.4922102786942768,1,2,1.2,2.316278918509589,0.3,1,0.462,1.2,1278,12780
1278,-0.1,0.1,0.4493270818793839,1,2,1.2,1.0731979300026264,0.3,1,1.047,1.2,1279,12790
1279,-0.1,0.1,0.4542598286287795,1,2,1.2,1.7172784071244804,0.3,1,0.401,1.2,1280,12800
1280,-0.1,0.1,0.43681362951215374,1,2,1.2,4.135095820877405,0.3,1,0.6719999999999999,1.2,1281,12810
1281,-0.1,0.1,0.4641495363781537,0,2,1.2,1.53612347290457,0.3,1,0.48100000000000004,1.2,1282,12820
1282,-0.1,0.1,0.4643271833392386,1,2,1.2,3.828018100770541,0.3,1,0.425,1.2,1283,12830
1283,-0.1,0.1,0.4466886769514734,0,2,1.2,2.5013747025413413,0.3,1,0.442,1.2,1284,12840
1284,-0.1,0.1,0.4600589907330291,1,2,1.2,2.1135897188319563,0.3,1,0.5770000000000001,1.2,1285,12850
1285,-0.1,0.1,0.4268496488934085,1,2,1.2,4.029765856236503,0.3,1,0.613,1.2,1286,12860
1286,-0.1,0.1,0.370171166319496,1,2,1.2,0.5445500615078251,0.3,1,0.963,1.2,1287,12870
1287,-0.1,0.1,0.4964640519599768,1,2,1.2,2.2149087788183053,0.3,1,0.449,1.2,1288,12880
1288,-0.1,0.1,0.4711042966697532,1,2,1.2,1.5894388305475486,0.3,1,0.918,1.2,1289,12890
1289,-0.1,0.1,0.4706049118736176,1,2,1.2,1.4698706342188324,0.3,1,0.596,1.2,1290,12900
1290,-0.1,0.1,0.4495657690115887,1,2,1.2,2.2114124700304645,0.3,1,0.508,1.2,1291,12910
1291,-0.1,0.1,0.4722720094434689,1,2,1.2,2.0906046877334625,0.3,1,0.35700000000000004,1.2,1292,12920
1292,-0.1,0.1,0.4201152808224055,1,2,1.2,2.0637659243666024,0.3,1,0.688,1.2,1293,12930
1293,-0.1,0.1,0.4733317709113149,1,2,1.2,1.3457799421613652,0.3,1,0.895,1.2,1294,12940
1294,-0.1,0.1,0.5032738015724187,1,2,1.2,2.719752821856649,0.3,1,1.324,1.2,1295,12950
1295,-0.1,0.1,0.4759856988586446,1,2,1.2,0.9418202511922316,0.3,1,0.986,1.2,1296,12960
1296,-0.1,0.1,0.44512801308104016,1,2,1.2,3.1274428851543608,0.3,1,0.479,1.2,1297,12970
1297,-0.1,0.1,0.4449395482596212,1,2,1.2,1.0719698949355772,0.3,1,0.537,1.2,1298,12980
1298,-0.1,0.1,0.4088051522411686,1,2,1.2,1.5599890023755565,0.3,1,0.599,1.2,1299,12990
1299,-0.1,0.1,0.486842077377767,1,2,1.2,3.077405769309768,0.3,1,0.9109999999999999,1.2,1300,13000
1300,-0.1,0.1,0.40543869954207895,1,2,1.2,2.296415656532878,0.3,1,0.409,1.2,1301,13010
1301,-0.1,0.1,0.4497436441876686,1,2,1.2,0.7742726893089855,0.3,1,0.706,1.2,1302,13020
1302,-0.1,0.1,0.3968250834337727,1,2,1.2,2.0664712008774875,0.3,1,1.276,1.2,1303,13030
1303,-0.1,0.1,0.4897093702728317,1,2,1.2,2.836735912893095,0.3,1,0.43799999999999994,1.2,1304,13040
1304,-0.1,0.1,0.4382607078139072,1,2,1.2,2.86042043811982,0.3,1,0.401,1.2,1305,13050
1305,-0.1,0.1,0.4317733175786293,0,2,1.2,2.8085136988187407,0.3,1,0.6729999999999999,1.2,1306,13060
1306,-0.1,0.1,0.4618472061516341,1,2,1.2,4.0476051148021135,0.3,1,0.37200000000000005,1.2,1307,13070
1307,-0.1,0.1,0.4692209506421745,0,2,1.2,0.6218890153345857,0.3,1,0.629,1.2,1308,13080
1308,-0.1,0.1,0.496369774370054,1,2,1.2,1.974842672307512,0.3,1,0.384,1.2,1309,13090
1309,-0.1,0.1,0.4128524935257316,1,2,1.2,2.3128529354111764,0.3,1,0.542,1.2,1310,13100
1310,-0.1,0.1,0.502314067486776,1,2,1.2,3.4481284201238966,0.3,1,0.434,1.2,1311,13110
1311,-0.1,0.1,0.4208971410066283,1,2,1.2,2.554328772892169,0.3,1,0.44299999999999995,1.2,1312,13120
1312,-0.1,0.1,0.4444295370538911,0,2,1.2,0.6994939050932559,0.3,1,0.389,1.2,1313,13130
1313,-0.1,0.1,0.4214995107062268,1,2,1.2,2.143720277065674,0.3,1,0.736,1.2,1314,13140
1314,-0.1,0.1,0.473003335673505,1,2,1.2,1.1614162679150952,0.3,1,0.7070000000000001,1.2,1315,13150
1315,-0.1,0.1,0.4531799502010718,1,2,1.2,3.1532108607952214,0.3,1,0.37200000000000005,1.2,1316,13160
1316,-0.1,0.1,0.4624961749647824,1,2,1.2,2.394200593817679,0.3,1,0.454,1.2,1317,13170
1317,-0.1,0.1,0.4756797258823702,1,2,1.2,1.182717453749992,0.3,1,0.43200000000000005,1.2,1318,13180
1318,-0.1,0.1,0.4959034670569968,0,2,1.2,0.09674817095405586,0.3,1,0.598,1.2,1319,13190
1319,-0.1,0.1,0.4843624226075871,1,2,1.2,5.058906276032655,0.3,1,0.418,1.2,1320,13200
1320,-0.1,0.1,0.4622140892558556,1,2,1.2,1.7319863648209932,0.3,1,0.462,1.2,1321,13210
1321,-0.1,0.1,0.4931078316198736,1,2,1.2,3.8657717513817453,0.3,1,0.389,1.2,1322,13220
1322,-0.1,0.1,0.4903557102739939,1,2,1.2,3.4701180920171217,0.3,1,0.38299999999999995,1.2,1323,13230
1323,-0.1,0.1,0.4222630714836757,0,2,1.2,-0.8134715539355168,0.3,1,0.8180000000000001,1.2,1324,13240
1324,-0.1,0.1,0.4428259525803501,1,2,1.2,0.794719394491443,0.3,1,0.6,1.2,1325,13250
1325,-0.1,0.1,0.4944669984926379,1,2,1.2,3.1424680232974826,0.3,1,0.575,1.2,1326,13260
1326,-0.1,0.1,0.5244543207303259,1,2,1.2,0.8157077178508438,0.3,1,0.7130000000000001,1.2,1327,13270
1327,-0.1,0.1,0.3792560964378745,1,2,1.2,2.0018031575936304,0.3,1,0.883,1.2,1328,13280
1328,-0.1,0.1,0.4820089966277265,1,2,1.2,4.266683863368746,0.3,1,0.426,1.2,1329,13290
1329,-0.1,0.1,0.4539408426277478,1,2,1.2,1.6013668101861112,0.3,1,1.2819999999999998,1.2,1330,13300
1330,-0.1,0.1,0.4085847130186612,1,2,1.2,2.237279230029165,0.3,1,0.447,1.2,1331,13310
1331,-0.1,0.1,0.4258052821039854,1,2,1.2,2.683630812664505,0.3,1,0.6,1.2,1332,13320
1332,-0.1,0.1,0.462718459928206,1,2,1.2,1.971214856221133,0.3,1,0.604,1.2,1333,13330
1333,-0.1,0.1,0.4658764848624889,1,2,1.2,1.691414902489163,0.3,1,0.43799999999999994,1.2,1334,13340
1334,-0.1,0.1,0.4029450675561726,1,2,1.2,1.4830303289578983,0.3,1,1.157,1.2,1335,13350
1335,-0.1,0.1,0.43695151474349603,1,2,1.2,2.491965341347349,0.3,1,0.368,1.2,1336,13360
1336,-0.1,0.1,0.5032737716498067,0,2,1.2,0.5492596936813239,0.3,1,0.93,1.2,1337,13370
1337,-0.1,0.1,0.4769265237798082,1,2,1.2,1.7946260652621595,0.3,1,0.41,1.2,1338,13380
1338,-0.1,0.1,0.3868176600624485,1,2,1.2,2.398976291365063,0.3,1,0.358,1.2,1339,13390
1339,-0.1,0.1,0.4798653194761672,1,2,1.2,1.9535487819609545,0.3,1,0.5860000000000001,1.2,1340,13400
1340,-0.1,0.1,0.43461506544760825,1,2,1.2,2.4682292968672788,0.3,1,0.435,1.2,1341,13410
1341,-0.1,0.1,0.4256444297809858,0,2,1.2,1.6674585551512875,0.3,1,0.8290000000000001,1.2,1342,13420
1342,-0.1,0.1,0.5006178722414396,1,2,1.2,2.634886032637988,0.3,1,0.483,1.2,1343,13430
1343,-0.1,0.1,0.3734933129194862,1,2,1.2,2.183343157589558,0.3,1,0.4,1.2,1344,13440
1344,-0.1,0.1,0.4365704988038098,1,2,1.2,2.372306797336633,0.3,1,0.385,1.2,1345,13450
1345,-0.1,0.1,0.4334642127291974,1,2,1.2,2.5651701119991546,0.3,1,0.489,1.2,1346,13460
1346,-0.1,0.1,0.4470083679957519,1,2,1.2,2.936993562598147,0.3,1,0.64,1.2,1347,13470
1347,-0.1,0.1,0.4594425042250946,0,2,1.2,0.5691093847030075,0.3,1,0.5680000000000001,1.2,1348,13480
1348,-0.1,0.1,0.4651910562573913,1,2,1.2,1.9219719176124077,0.3,1,0.428,1.2,1349,13490
1349,-0.1,0.1,0.4344469641089512,1,2,1.2,2.009494977754469,0.3,1,0.5800000000000001,1.2,1350,13500
1350,-0.1,0.1,0.4432344417536066,0,2,1.2,1.318261695160436,0.3,1,0.723,1.2,1351,13510
1351,-0.1,0.1,0.4132830425286727,1,2,1.2,2.310129159810164,0.3,1,0.5549999999999999,1.2,1352,13520
1352,-0.1,0.1,0.4853188387861202,1,2,1.2,2.322536437513809,0.3,1,0.708,1.2,1353,13530
1353,-0.1,0.1,0.4746092222754514,0,2,1.2,1.0196479132909997,0.3,1,0.423,1.2,1354,13540
1354,-0.1,0.1,0.4670028805630729,1,2,1.2,0.7964218068322126,0.3,1,0.5589999999999999,1.2,1355,13550
1355,-0.1,0.1,0.4830714082894357,1,2,1.2,1.6701972625671797,0.3,1,0.516,1.2,1356,13560
1356,-0.1,0.1,0.3989075454344998,1,2,1.2,0.8847348622112858,0.3,1,0.484,1.2,1357,13570
1357,-0.1,0.1,0.47655721156417497,1,2,1.2,2.092922890748941,0.3,1,0.6,1.2,1358,13580
1358,-0.1,0.1,0.4407980220136852,1,2,1.2,1.9729966016085785,0.3,1,0.579,1.2,1359,13590
1359,-0.1,0.1,0.4831524118495456,1,2,1.2,0.492894834245549,0.3,1,0.446,1.2,1360,13600
1360,-0.1,0.1,0.492397167589164,1,2,1.2,0.7501769962041989,0.3,1,0.489,1.2,1361,13610
1361,-0.1,0.1,0.4581937278539254,1,2,1.2,0.7104573350249177,0.3,1,1.6030000000000002,1.2,1362,13620
1362,-0.1,0.1,0.5007602113580452,1,2,1.2,0.4587860154282746,0.3,1,0.8140000000000001,1.2,1363,13630
1363,-0.1,0.1,0.4589743950683103,1,2,1.2,3.0375400091874565,0.3,1,0.8270000000000001,1.2,1364,13640
1364,-0.1,0.1,0.5234893988713686,1,2,1.2,0.0027155673339702697,0.3,1,0.40399999999999997,1.2,1365,13650
1365,-0.1,0.1,0.4410908846272173,1,2,1.2,1.3212257124760631,0.3,1,1.5610000000000002,1.2,1366,13660
1366,-0.1,0.1,0.4337711025724495,1,2,1.2,-0.6390839743682935,0.3,1,0.677,1.2,1367,13670
1367,-0.1,0.1,0.4890366665567663,1,2,1.2,1.2414393928152123,0.3,1,0.48100000000000004,1.2,1368,13680
1368,-0.1,0.1,0.4774017193627415,1,2,1.2,0.17043856270034596,0.3,1,0.569,1.2,1369,13690
1369,-0.1,0.1,0.4102241139615517,0,2,1.2,1.8013496593385143,0.3,1,0.36700000000000005,1.2,1370,13700
1370,-0.1,0.1,0.4838629853181156,1,2,1.2,1.5312087992988959,0.3,1,0.95,1.2,1371,13710
1371,-0.1,0.1,0.492243962918401,0,2,1.2,1.6145133795329818,0.3,1,0.402,1.2,1372,13720
1372,-0.1,0.1,0.4737426345854993,1,2,1.2,2.5167873648391743,0.3,1,0.349,1.2,1373,13730
1373,-0.1,0.1,0.4548101400666813,1,2,1.2,2.7560930691996783,0.3,1,0.453,1.2,1374,13740
1374,-0.1,0.1,0.4353925962813054,1,2,1.2,5.586511445133334,0.3,1,0.36,1.2,1375,13750
1375,-0.1,0.1,0.4885636225339951,1,2,1.2,1.6310634841501663,0.3,1,0.917,1.2,1376,13760
1376,-0.1,0.1,0.4540541791968341,1,2,1.2,0.7257614572211197,0.3,1,0.495,1.2,1377,13770
1377,-0.1,0.1,0.4576198423679357,1,2,1.2,1.6645786172250614,0.3,1,0.474,1.2,1378,13780
1378,-0.1,0.1,0.4611620209747774,0,2,1.2,0.8965373387548179,0.3,1,0.426,1.2,1379,13790
1379,-0.1,0.1,0.4547907487063288,1,2,1.2,2.257628703081508,0.3,1,0.539,1.2,1380,13800
1380,-0.1,0.1,0.42239086696433387,0,2,1.2,1.0055483292990364,0.3,1,0.464,1.2,1381,13810
1381,-0.1,0.1,0.4723979164578313,1,2,1.2,-0.20017166193450286,0.3,1,0.6799999999999999,1.2,1382,13820
1382,-0.1,0.1,0.4438858510479875,0,2,1.2,0.2778729251383212,0.3,1,0.542,1.2,1383,13830
1383,-0.1,0.1,0.4988020506620833,0,2,1.2,-0.3562562946065109,0.3,1,0.847,1.2,1384,13840
1384,-0.1,0.1,0.5144100751656493,1,2,1.2,1.1890067808028384,0.3,1,0.768,1.2,1385,13850
1385,-0.1,0.1,0.4703203627202086,1,2,1.2,2.8876878282021736,0.3,1,0.737,1.2,1386,13860
1386,-0.1,0.1,0.3899490993465077,1,2,1.2,0.9850489710542404,0.3,1,0.41700000000000004,1.2,1387,13870
1387,-0.1,0.1,0.3796439154957302,1,2,1.2,2.9421176108964517,0.3,1,0.601,1.2,1388,13880
1388,-0.1,0.1,0.4776430951991796,1,2,1.2,2.7772796715517627,0.3,1,0.494,1.2,1389,13890
1389,-0.1,0.1,0.3460688541399679,0,2,1.2,-0.7545204689592526,0.3,1,0.465,1.2,1390,13900
1390,-0.1,0.1,0.4972290374982702,1,2,1.2,1.8714379431025856,0.3,1,0.614,1.2,1391,13910
1391,-0.1,0.1,0.4878346387730127,1,2,1.2,2.349123314833231,0.3,1,0.613,1.2,1392,13920
1392,-0.1,0.1,0.4658179982298368,1,2,1.2,2.6534079843913663,0.3,1,1.048,1.2,1393,13930
1393,-0.1,0.1,0.4328461371088105,0,2,1.2,0.6245860963206784,0.3,1,1.079,1.2,1394,13940
1394,-0.1,0.1,0.4768834738546818,1,2,1.2,3.52761279849819,0.3,1,0.429,1.2,1395,13950
1395,-0.1,0.1,0.43121911551726855,1,2,1.2,0.019530190129462444,0.3,1,0.604,1.2,1396,13960
1396,-0.1,0.1,0.4277461472676636,1,2,1.2,1.5097536319305078,0.3,1,0.634,1.2,1397,13970
1397,-0.1,0.1,0.4930979899612821,1,2,1.2,2.9568729414544146,0.3,1,0.413,1.2,1398,13980
1398,-0.1,0.1,0.5124178342916798,1,2,1.2,1.8928190217513996,0.3,1,0.426,1.2,1399,13990
1399,-0.1,0.1,0.5625476024013155,1,2,1.2,2.6120031264240704,0.3,1,0.41200000000000003,1.2,1400,14000
1400,-0.1,0.1,0.5302031903658969,1,2,1.2,2.5179751817065785,0.3,1,0.539,1.2,1401,14010
1401,-0.1,0.1,0.5104842988798759,1,2,1.2,3.971613217768832,0.3,1,0.364,1.2,1402,14020
1402,-0.1,0.1,0.4083663581750018,1,2,1.2,3.0152322261165367,0.3,1,0.575,1.2,1403,14030
1403,-0.1,0.1,0.4189762487223645,1,2,1.2,3.499624014420289,0.3,1,0.38,1.2,1404,14040
1404,-0.1,0.1,0.4218132836250108,0,2,1.2,0.0983967741386136,0.3,1,1.796,1.2,1405,14050
1405,-0.1,0.1,0.43924104255271423,0,2,1.2,4.959725557212277,0.3,1,0.37200000000000005,1.2,1406,14060
1406,-0.1,0.1,0.480152002288471,1,2,1.2,3.416597987956916,0.3,1,0.359,1.2,1407,14070
1407,-0.1,0.1,0.4765144569748886,1,2,1.2,1.0538710314541175,0.3,1,1.22,1.2,1408,14080
1408,-0.1,0.1,0.4533812545364927,1,2,1.2,2.863282424351299,0.3,1,0.359,1.2,1409,14090
1409,-0.1,0.1,0.4903941649015655,1,2,1.2,4.425106449602831,0.3,1,0.5509999999999999,1.2,1410,14100
1410,-0.1,0.1,0.4889534567402488,1,2,1.2,2.3154206537976,0.3,1,0.495,1.2,1411,14110
1411,-0.1,0.1,0.492496198619591,1,2,1.2,1.318989468488445,0.3,1,0.932,1.2,1412,14120
1412,-0.1,0.1,0.4409579555867348,1,2,1.2,2.0507542225084285,0.3,1,0.42,1.2,1413,14130
1413,-0.1,0.1,0.4912823562713076,1,2,1.2,2.533439428006176,0.3,1,0.5700000000000001,1.2,1414,14140
1414,-0.1,0.1,0.4390589736538595,1,2,1.2,2.1482812266673506,0.3,1,0.627,1.2,1415,14150
1415,-0.1,0.1,0.4182191491365785,1,2,1.2,1.4164581143974997,0.3,1,0.863,1.2,1416,14160
1416,-0.1,0.1,0.4054727786980323,1,2,1.2,3.856854999665456,0.3,1,0.424,1.2,1417,14170
1417,-0.1,0.1,0.4330853586946383,1,2,1.2,3.0841659458914403,0.3,1,0.813,1.2,1418,14180
1418,-0.1,0.1,0.40003244091196266,0,2,1.2,1.125789604163543,0.3,1,0.6409999999999999,1.2,1419,14190
1419,-0.1,0.1,0.5362364147915388,1,2,1.2,3.4464622112129373,0.3,1,0.419,1.2,1420,14200
1420,-0.1,0.1,0.4345608047083821,0,2,1.2,-0.7360658452693327,0.3,1,0.919,1.2,1421,14210
1421,-0.1,0.1,0.4447036973817833,0,2,1.2,0.13615137710851946,0.3,1,0.5539999999999999,1.2,1422,14220
1422,-0.1,0.1,0.4302744948566224,0,2,1.2,1.7048523774849995,0.3,1,0.39299999999999996,1.2,1423,14230
1423,-0.1,0.1,0.5455199964143118,1,2,1.2,4.493164707530132,0.3,1,0.473,1.2,1424,14240
1424,-0.1,0.1,0.4340159915140648,1,2,1.2,2.592693057568045,0.3,1,0.39,1.2,1425,14250
1425,-0.1,0.1,0.4921275779192717,1,2,1.2,1.6164858584579975,0.3,1,0.361,1.2,1426,14260
1426,-0.1,0.1,0.4612793740257346,1,2,1.2,2.405723244770848,0.3,1,0.6729999999999999,1.2,1427,14270
1427,-0.1,0.1,0.5211299080929052,1,2,1.2,4.831459047178095,0.3,1,0.389,1.2,1428,14280
1428,-0.1,0.1,0.4477977446900651,0,2,1.2,0.9367462738065392,0.3,1,0.478,1.2,1429,14290
1429,-0.1,0.1,0.4835669569692945,1,2,1.2,2.842840401770581,0.3,1,0.36200000000000004,1.2,1430,14300
1430,-0.1,0.1,0.4851181940496331,1,2,1.2,4.3751295530074215,0.3,1,0.43700000000000006,1.2,1431,14310
1431,-0.1,0.1,0.4149509708023865,1,2,1.2,1.6366020796952163,0.3,1,0.748,1.2,1432,14320
1432,-0.1,0.1,0.4949000321087642,1,2,1.2,1.5640350653473891,0.3,1,0.6759999999999999,1.2,1433,14330
1433,-0.1,0.1,0.4641450757977256,1,2,1.2,0.5183682586329519,0.3,1,0.441,1.2,1434,14340
1434,-0.1,0.1,0.41723684804847305,0,2,1.2,1.902137607271864,0.3,1,0.722,1.2,1435,14350
1435,-0.1,0.1,0.4112253965540633,1,2,1.2,1.9003295152664732,0.3,1,0.379,1.2,1436,14360
1436,-0.1,0.1,0.4151245231516121,1,2,1.2,0.9626510120741912,0.3,1,0.445,1.2,1437,14370
1437,-0.1,0.1,0.430722559729354,1,2,1.2,1.1777902941113814,0.3,1,0.647,1.2,1438,14380
1438,-0.1,0.1,0.44911373658193393,1,2,1.2,4.221050539195826,0.3,1,0.419,1.2,1439,14390
1439,-0.1,0.1,0.4516761005477315,1,2,1.2,3.578667200212005,0.3,1,0.379,1.2,1440,14400
1440,-0.1,0.1,0.4819526419635097,0,2,1.2,1.8318959979053735,0.3,1,0.61,1.2,1441,14410
1441,-0.1,0.1,0.4252274349205311,1,2,1.2,3.43410890020322,0.3,1,0.603,1.2,1442,14420
1442,-0.1,0.1,0.4605500474127757,1,2,1.2,2.3062539792159638,0.3,1,0.76,1.2,1443,14430
1443,-0.1,0.1,0.4662520575817916,1,2,1.2,1.1822586304290916,0.3,1,0.413,1.2,1444,14440
1444,-0.1,0.1,0.4860221284367986,0,2,1.2,-0.1422639385609772,0.3,1,0.8899999999999999,1.2,1445,14450
1445,-0.1,0.1,0.4754566408853625,1,2,1.2,1.730029030010634,0.3,1,1.166,1.2,1446,14460
1446,-0.1,0.1,0.4540341217825862,1,2,1.2,2.593728637990075,0.3,1,0.39799999999999996,1.2,1447,14470
1447,-0.1,0.1,0.4364096183705361,1,2,1.2,2.174801740195325,0.3,1,0.542,1.2,1448,14480
1448,-0.1,0.1,0.5388313288378261,1,2,1.2,1.237306885328312,0.3,1,0.6859999999999999,1.2,1449,14490
1449,-0.1,0.1,0.4192021650705413,1,2,1.2,2.1075653556337004,0.3,1,0.506,1.2,1450,14500
1450,-0.1,0.1,0.4142104959573515,0,2,1.2,0.6794892529825605,0.3,1,0.599,1.2,1451,14510
1451,-0.1,0.1,0.4821534311941122,1,2,1.2,3.0338786510966558,0.3,1,0.364,1.2,1452,14520
1452,-0.1,0.1,0.4521943389858049,1,2,1.2,2.4799329283176816,0.3,1,0.41,1.2,1453,14530
1453,-0.1,0.1,0.4554807875463368,1,2,1.2,3.175642783112397,0.3,1,0.5870000000000001,1.2,1454,14540
1454,-0.1,0.1,0.4599452669996832,1,2,1.2,3.9938888675474984,0.3,1,0.75,1.2,1455,14550
1455,-0.1,0.1,0.4610588396072278,1,2,1.2,2.6413416306048627,0.3,1,0.359,1.2,1456,14560
1456,-0.1,0.1,0.5353923824489764,1,2,1.2,2.7460106826546724,0.3,1,1.026,1.2,1457,14570
1457,-0.1,0.1,0.5191440493732657,1,2,1.2,2.8595874479297105,0.3,1,0.42,1.2,1458,14580
1458,-0.1,0.1,0.3698055013471026,1,2,1.2,1.6534531278989653,0.3,1,0.467,1.2,1459,14590
1459,-0.1,0.1,0.4511175147204363,1,2,1.2,2.14700803000661,0.3,1,0.488,1.2,1460,14600
1460,-0.1,0.1,0.4723738399164469,1,2,1.2,4.216758473203081,0.3,1,0.61,1.2,1461,14610
1461,-0.1,0.1,0.4794401871757166,1,2,1.2,2.802476120052325,0.3,1,0.363,1.2,1462,14620
1462,-0.1,0.1,0.4708336770857801,1,2,1.2,2.1675718072293177,0.3,1,0.6719999999999999,1.2,1463,14630
1463,-0.1,0.1,0.4787107793393709,1,2,1.2,1.3413093990123537,0.3,1,0.47100000000000003,1.2,1464,14640
